split_row_idx,video_stem,subject_id,g_group,split,class_name,class_idx,window_idx,start_frame,start_time_sec
3420,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,13,104,6.9333
3421,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,14,112,7.4667
3422,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,15,120,8.0
3423,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,16,128,8.5333
3424,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,17,136,9.0667
3425,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,18,144,9.6
3426,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,19,152,10.1333
3427,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,20,160,10.6667
3428,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,21,168,11.2
3429,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,22,176,11.7333
3430,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,23,184,12.2667
3431,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,24,192,12.8
3432,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,25,200,13.3333
3433,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,26,208,13.8667
3434,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,27,216,14.4
3435,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,28,224,14.9333
3436,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,29,232,15.4667
3437,HandWash_008_A_10_G_01,8,G01,train,step6_unhas_palma,5,30,240,16.0
3438,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,0,0,0.0
3439,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,1,8,0.5333
3440,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,2,16,1.0667
3441,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,3,24,1.6
3442,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,4,32,2.1333
3443,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,5,40,2.6667
3444,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,6,48,3.2
3445,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,7,56,3.7333
3446,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,8,64,4.2667
3447,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,9,72,4.8
3448,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,10,80,5.3333
3449,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,11,88,5.8667
3450,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,12,96,6.4
3451,HandWash_009_A_10_G_02,9,G02,train,step6_unhas_palma,5,13,104,6.9333
3452,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,0,0,0.0
3453,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,1,8,0.5333
3454,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,2,16,1.0667
3455,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,3,24,1.6
3456,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,4,32,2.1333
3457,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,5,40,2.6667
3458,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,6,48,3.2
3459,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,7,56,3.7333
3460,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,8,64,4.2667
3461,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,9,72,4.8
3462,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,10,80,5.3333
3463,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,11,88,5.8667
3464,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,12,96,6.4
3465,HandWash_010_A_10_G_02,10,G02,train,step6_unhas_palma,5,13,104,6.9333
3466,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,0,0,0.0
3467,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,1,8,0.5333
3468,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,2,16,1.0667
3469,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,3,24,1.6
3470,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,4,32,2.1333
3471,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,5,40,2.6667
3472,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,6,48,3.2
3473,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,7,56,3.7333
3474,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,8,64,4.2667
3475,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,9,72,4.8
3476,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,10,80,5.3333
3477,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,11,88,5.8667
3478,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,12,96,6.4
3479,HandWash_011_A_10_G_02,11,G02,train,step6_unhas_palma,5,13,104,6.9333
3480,HandWash_012_A_10_G_03,12,G03,train,step6_unhas_palma,5,0,0,0.0
3481,HandWash_012_A_10_G_03,12,G03,train,step6_unhas_palma,5,1,8,0.5333
3482,HandWash_012_A_10_G_03,12,G03,train,step6_unhas_palma,5,2,16,1.0667
3483,HandWash_012_A_10_G_03,12,G03,train,step6_unhas_palma,5,3,24,1.6
3484,HandWash_012_A_10_G_03,12,G03,train,step6_unhas_palma,5,4,32,2.1333
3485,HandWash_012_A_10_G_03,12,G03,train,step6_unhas_palma,5,5,40,2.6667
3486,HandWash_012_A_10_G_03,12,G03,train,step6_unhas_palma,5,6,48,3.2
3487,HandWash_012_A_10_G_03,12,G03,train,step6_unhas_palma,5,7,56,3.7333
3488,HandWash_012_A_10_G_03,12,G03,train,step6_unhas_palma,5,8,64,4.2667
512,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,0,0,0.0
513,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,1,15,1.0
514,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,2,30,2.0
515,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,3,45,3.0
516,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,4,60,4.0
517,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,5,75,5.0
518,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,6,90,6.0
519,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,7,105,7.0
520,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,8,120,8.0
521,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,9,135,9.0
522,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,10,150,10.0
523,HandWash_013_A_10_G_03,13,G03,test,step6_unhas_palma,5,11,165,11.0
3489,HandWash_014_A_10_G_03,14,G03,train,step6_unhas_palma,5,0,0,0.0
3490,HandWash_014_A_10_G_03,14,G03,train,step6_unhas_palma,5,1,8,0.5333
3491,HandWash_014_A_10_G_03,14,G03,train,step6_unhas_palma,5,2,16,1.0667
3492,HandWash_014_A_10_G_03,14,G03,train,step6_unhas_palma,5,3,24,1.6
3493,HandWash_014_A_10_G_03,14,G03,train,step6_unhas_palma,5,4,32,2.1333
3494,HandWash_014_A_10_G_03,14,G03,train,step6_unhas_palma,5,5,40,2.6667
3495,HandWash_014_A_10_G_03,14,G03,train,step6_unhas_palma,5,6,48,3.2
3496,HandWash_014_A_10_G_03,14,G03,train,step6_unhas_palma,5,7,56,3.7333
3497,HandWash_014_A_10_G_03,14,G03,train,step6_unhas_palma,5,8,64,4.2667
3498,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,0,0,0.0
3499,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,1,8,0.5333
3500,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,2,16,1.0667
3501,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,3,24,1.6
3502,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,4,32,2.1333
3503,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,5,40,2.6667
3504,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,6,48,3.2
3505,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,7,56,3.7333
3506,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,8,64,4.2667
3507,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,9,72,4.8
3508,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,10,80,5.3333
3509,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,11,88,5.8667
3510,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,12,96,6.4
3511,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,13,104,6.9333
3512,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,14,112,7.4667
3513,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,15,120,8.0
3514,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,16,128,8.5333
3515,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,17,136,9.0667
3516,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,18,144,9.6
3517,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,19,152,10.1333
3518,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,20,160,10.6667
3519,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,21,168,11.2
3520,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,22,176,11.7333
3521,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,23,184,12.2667
3522,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,24,192,12.8
3523,HandWash_015_A_10_G_04,15,G04,train,step6_unhas_palma,5,25,200,13.3333
425,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,0,0,0.0
426,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,1,15,1.0
427,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,2,30,2.0
428,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,3,45,3.0
429,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,4,60,4.0
430,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,5,75,5.0
431,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,6,90,6.0
432,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,7,105,7.0
433,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,8,120,8.0
434,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,9,135,9.0
435,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,10,150,10.0
436,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,11,165,11.0
437,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,12,180,12.0
438,HandWash_016_A_10_G_04,16,G04,val,step6_unhas_palma,5,13,195,13.0
3524,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,0,0,0.0
3525,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,1,8,0.5333
3526,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,2,16,1.0667
3527,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,3,24,1.6
3528,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,4,32,2.1333
3529,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,5,40,2.6667
3530,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,6,48,3.2
3531,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,7,56,3.7333
3532,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,8,64,4.2667
3533,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,9,72,4.8
3534,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,10,80,5.3333
3535,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,11,88,5.8667
3536,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,12,96,6.4
3537,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,13,104,6.9333
3538,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,14,112,7.4667
3539,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,15,120,8.0
3540,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,16,128,8.5333
3541,HandWash_017_A_10_G_04,17,G04,train,step6_unhas_palma,5,17,136,9.0667
3542,HandWash_018_A_10_G_05,18,G05,train,step6_unhas_palma,5,0,0,0.0
3543,HandWash_018_A_10_G_05,18,G05,train,step6_unhas_palma,5,1,8,0.5333
3544,HandWash_018_A_10_G_05,18,G05,train,step6_unhas_palma,5,2,16,1.0667
3545,HandWash_018_A_10_G_05,18,G05,train,step6_unhas_palma,5,3,24,1.6
3546,HandWash_018_A_10_G_05,18,G05,train,step6_unhas_palma,5,4,32,2.1333
3547,HandWash_018_A_10_G_05,18,G05,train,step6_unhas_palma,5,5,40,2.6667
3548,HandWash_018_A_10_G_05,18,G05,train,step6_unhas_palma,5,6,48,3.2
3549,HandWash_018_A_10_G_05,18,G05,train,step6_unhas_palma,5,7,56,3.7333
3550,HandWash_018_A_10_G_05,18,G05,train,step6_unhas_palma,5,8,64,4.2667
3551,HandWash_018_A_10_G_05,18,G05,train,step6_unhas_palma,5,9,72,4.8
3552,HandWash_018_A_10_G_05,18,G05,train,step6_unhas_palma,5,10,80,5.3333
524,HandWash_019_A_10_G_05,19,G05,test,step6_unhas_palma,5,0,0,0.0
525,HandWash_019_A_10_G_05,19,G05,test,step6_unhas_palma,5,1,15,1.0
526,HandWash_019_A_10_G_05,19,G05,test,step6_unhas_palma,5,2,30,2.0
527,HandWash_019_A_10_G_05,19,G05,test,step6_unhas_palma,5,3,45,3.0
528,HandWash_019_A_10_G_05,19,G05,test,step6_unhas_palma,5,4,60,4.0
529,HandWash_019_A_10_G_05,19,G05,test,step6_unhas_palma,5,5,75,5.0
530,HandWash_019_A_10_G_05,19,G05,test,step6_unhas_palma,5,6,90,6.0
531,HandWash_019_A_10_G_05,19,G05,test,step6_unhas_palma,5,7,105,7.0
532,HandWash_019_A_10_G_05,19,G05,test,step6_unhas_palma,5,8,120,8.0
533,HandWash_019_A_10_G_05,19,G05,test,step6_unhas_palma,5,9,135,9.0
3553,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,0,0,0.0
3554,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,1,8,0.5333
3555,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,2,16,1.0667
3556,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,3,24,1.6
3557,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,4,32,2.1333
3558,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,5,40,2.6667
3559,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,6,48,3.2
3560,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,7,56,3.7333
3561,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,8,64,4.2667
3562,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,9,72,4.8
3563,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,10,80,5.3333
3564,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,11,88,5.8667
3565,HandWash_020_A_10_G_05,20,G05,train,step6_unhas_palma,5,12,96,6.4
439,HandWash_021_A_10_G_05,21,G05,val,step6_unhas_palma,5,0,0,0.0
440,HandWash_021_A_10_G_05,21,G05,val,step6_unhas_palma,5,1,15,1.0
441,HandWash_021_A_10_G_05,21,G05,val,step6_unhas_palma,5,2,30,2.0
442,HandWash_021_A_10_G_05,21,G05,val,step6_unhas_palma,5,3,45,3.0
443,HandWash_021_A_10_G_05,21,G05,val,step6_unhas_palma,5,4,60,4.0
444,HandWash_021_A_10_G_05,21,G05,val,step6_unhas_palma,5,5,75,5.0
445,HandWash_021_A_10_G_05,21,G05,val,step6_unhas_palma,5,6,90,6.0
446,HandWash_021_A_10_G_05,21,G05,val,step6_unhas_palma,5,7,105,7.0
447,HandWash_021_A_10_G_05,21,G05,val,step6_unhas_palma,5,8,120,8.0
448,HandWash_021_A_10_G_05,21,G05,val,step6_unhas_palma,5,9,135,9.0
449,HandWash_021_A_10_G_05,21,G05,val,step6_unhas_palma,5,10,150,10.0
450,HandWash_022_A_10_G_05,22,G05,val,step6_unhas_palma,5,0,0,0.0
451,HandWash_022_A_10_G_05,22,G05,val,step6_unhas_palma,5,1,15,1.0
452,HandWash_022_A_10_G_05,22,G05,val,step6_unhas_palma,5,2,30,2.0
453,HandWash_022_A_10_G_05,22,G05,val,step6_unhas_palma,5,3,45,3.0
454,HandWash_022_A_10_G_05,22,G05,val,step6_unhas_palma,5,4,60,4.0
455,HandWash_022_A_10_G_05,22,G05,val,step6_unhas_palma,5,5,75,5.0
456,HandWash_022_A_10_G_05,22,G05,val,step6_unhas_palma,5,6,90,6.0
457,HandWash_022_A_10_G_05,22,G05,val,step6_unhas_palma,5,7,105,7.0
3566,HandWash_023_A_10_G_05,23,G05,train,step6_unhas_palma,5,0,0,0.0
3567,HandWash_023_A_10_G_05,23,G05,train,step6_unhas_palma,5,1,8,0.5333
3568,HandWash_023_A_10_G_05,23,G05,train,step6_unhas_palma,5,2,16,1.0667
3569,HandWash_023_A_10_G_05,23,G05,train,step6_unhas_palma,5,3,24,1.6
3570,HandWash_023_A_10_G_05,23,G05,train,step6_unhas_palma,5,4,32,2.1333
3571,HandWash_023_A_10_G_05,23,G05,train,step6_unhas_palma,5,5,40,2.6667
3572,HandWash_023_A_10_G_05,23,G05,train,step6_unhas_palma,5,6,48,3.2
3573,HandWash_023_A_10_G_05,23,G05,train,step6_unhas_palma,5,7,56,3.7333
3574,HandWash_023_A_10_G_05,23,G05,train,step6_unhas_palma,5,8,64,4.2667
3575,HandWash_023_A_10_G_05,23,G05,train,step6_unhas_palma,5,9,72,4.8
3576,HandWash_023_A_10_G_05,23,G05,train,step6_unhas_palma,5,10,80,5.3333
534,HandWash_024_A_10_G_05,24,G05,test,step6_unhas_palma,5,0,0,0.0
535,HandWash_024_A_10_G_05,24,G05,test,step6_unhas_palma,5,1,15,1.0
536,HandWash_024_A_10_G_05,24,G05,test,step6_unhas_palma,5,2,30,2.0
537,HandWash_024_A_10_G_05,24,G05,test,step6_unhas_palma,5,3,45,3.0
538,HandWash_024_A_10_G_05,24,G05,test,step6_unhas_palma,5,4,60,4.0
539,HandWash_024_A_10_G_05,24,G05,test,step6_unhas_palma,5,5,75,5.0
540,HandWash_024_A_10_G_05,24,G05,test,step6_unhas_palma,5,6,90,6.0
541,HandWash_024_A_10_G_05,24,G05,test,step6_unhas_palma,5,7,105,7.0
3577,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,0,0,0.0
3578,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,1,8,0.5333
3579,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,2,16,1.0667
3580,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,3,24,1.6
3581,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,4,32,2.1333
3582,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,5,40,2.6667
3583,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,6,48,3.2
3584,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,7,56,3.7333
3585,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,8,64,4.2667
3586,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,9,72,4.8
3587,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,10,80,5.3333
3588,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,11,88,5.8667
3589,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,12,96,6.4
3590,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,13,104,6.9333
3591,HandWash_025_A_10_G_05,25,G05,train,step6_unhas_palma,5,14,112,7.4667
3592,HandWash_001_A_11_G_01,1,G01,train,step7_pulso,6,0,0,0.0
3593,HandWash_001_A_11_G_01,1,G01,train,step7_pulso,6,1,8,0.5333
3594,HandWash_001_A_11_G_01,1,G01,train,step7_pulso,6,2,16,1.0667
3595,HandWash_001_A_11_G_01,1,G01,train,step7_pulso,6,3,24,1.6
3596,HandWash_001_A_11_G_01,1,G01,train,step7_pulso,6,4,32,2.1333
542,HandWash_002_A_11_G_01,2,G01,test,step7_pulso,6,0,0,0.0
543,HandWash_002_A_11_G_01,2,G01,test,step7_pulso,6,1,15,1.0
544,HandWash_002_A_11_G_01,2,G01,test,step7_pulso,6,2,30,2.0
545,HandWash_002_A_11_G_01,2,G01,test,step7_pulso,6,3,45,3.0
546,HandWash_002_A_11_G_01,2,G01,test,step7_pulso,6,4,60,4.0
547,HandWash_002_A_11_G_01,2,G01,test,step7_pulso,6,5,75,5.0
548,HandWash_002_A_11_G_01,2,G01,test,step7_pulso,6,6,90,6.0
3597,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,0,0,0.0
3598,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,1,8,0.5333
3599,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,2,16,1.0667
3600,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,3,24,1.6
3601,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,4,32,2.1333
3602,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,5,40,2.6667
3603,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,6,48,3.2
3604,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,7,56,3.7333
3605,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,8,64,4.2667
3606,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,9,72,4.8
3607,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,10,80,5.3333
3608,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,11,88,5.8667
3609,HandWash_003_A_11_G_01,3,G01,train,step7_pulso,6,12,96,6.4
458,HandWash_004_A_11_G_01,4,G01,val,step7_pulso,6,0,0,0.0
459,HandWash_004_A_11_G_01,4,G01,val,step7_pulso,6,1,15,1.0
460,HandWash_004_A_11_G_01,4,G01,val,step7_pulso,6,2,30,2.0
461,HandWash_004_A_11_G_01,4,G01,val,step7_pulso,6,3,45,3.0
462,HandWash_004_A_11_G_01,4,G01,val,step7_pulso,6,4,60,4.0
463,HandWash_004_A_11_G_01,4,G01,val,step7_pulso,6,5,75,5.0
464,HandWash_004_A_11_G_01,4,G01,val,step7_pulso,6,6,90,6.0
465,HandWash_004_A_11_G_01,4,G01,val,step7_pulso,6,7,105,7.0
466,HandWash_004_A_11_G_01,4,G01,val,step7_pulso,6,8,120,8.0
3610,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,0,0,0.0
3611,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,1,8,0.5333
3612,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,2,16,1.0667
3613,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,3,24,1.6
3614,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,4,32,2.1333
3615,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,5,40,2.6667
3616,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,6,48,3.2
3617,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,7,56,3.7333
3618,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,8,64,4.2667
3619,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,9,72,4.8
3620,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,10,80,5.3333
3621,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,11,88,5.8667
3622,HandWash_005_A_11_G_01,5,G01,train,step7_pulso,6,12,96,6.4
3623,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,0,0,0.0
3624,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,1,8,0.5333
3625,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,2,16,1.0667
3626,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,3,24,1.6
3627,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,4,32,2.1333
3628,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,5,40,2.6667
3629,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,6,48,3.2
3630,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,7,56,3.7333
3631,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,8,64,4.2667
3632,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,9,72,4.8
3633,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,10,80,5.3333
3634,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,11,88,5.8667
3635,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,12,96,6.4
3636,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,13,104,6.9333
3637,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,14,112,7.4667
3638,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,15,120,8.0
3639,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,16,128,8.5333
3640,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,17,136,9.0667
3641,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,18,144,9.6
3642,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,19,152,10.1333
3643,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,20,160,10.6667
3644,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,21,168,11.2
3645,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,22,176,11.7333
3646,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,23,184,12.2667
3647,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,24,192,12.8
3648,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,25,200,13.3333
3649,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,26,208,13.8667
3650,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,27,216,14.4
3651,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,28,224,14.9333
3652,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,29,232,15.4667
3653,HandWash_006_A_11_G_01,6,G01,train,step7_pulso,6,30,240,16.0
